"source";"target";"weight"
"1198089";"208829";"2.0"
"1786055";"19418";"3.0"
"83557";"86051";"1.0"
"86051";"33634";"1.0"
"83557";"107257";"8.0"
"3178375";"2238139";"1.0"
"208829";"1232479";"1.0"
"2820261";"810093";"4.0"
"210173";"79386";"2.0"
"98443";"1151930";"4.0"
"1198089";"1232479";"3.0"
"207829";"1232479";"1.0"
"1786055";"300459";"4.0"
"4205124";"83557";"1.0"
"83557";"464135";"2.0"
"125897";"524500";"1.0"
"524500";"2709404";"1.0"
"2126146";"1151930";"1.0"
"940533";"229574";"1.0"
"211063";"19418";"1.0"
"1232479";"300459";"2.0"
"300459";"19418";"3.0"
"53964";"2238139";"1.0"
"125897";"1955174";"27.0"
"1772032";"1955174";"6.0"
"1869781";"1955174";"1.0"
"187177";"57126";"1.0"
"57126";"107257";"1.0"
"107257";"158826";"1.0"
"158826";"107257";"1.0"
"4205124";"26687";"1.0"
"26687";"229574";"1.0"
"2126146";"158826";"7.0"
"11068";"1232479";"1.0"
"158826";"300459";"9.0"
"996303";"300459";"4.0"
"645035";"83557";"1.0"
"4496211";"2238139";"1.0"
"4897210";"83557";"1.0"
"2238139";"3500139";"30.0"
"3500139";"83557";"34.0"
"3500139";"300459";"14.0"
"870861";"641218";"1.0"
"641218";"83557";"1.0"
"3620638";"361644";"1.0"
"83557";"15739";"1.0"
"53964";"870861";"2.0"
"870861";"1151930";"2.0"
"83557";"300459";"4.0"
"996303";"870861";"6.0"
"1075986";"300459";"7.0"
"107257";"870861";"4.0"
"53964";"300459";"1.0"
"300459";"27454";"1.0"
"3620638";"870861";"8.0"
"3516";"83557";"1.0"
"158826";"2209114";"1.0"
"2209114";"2709404";"1.0"
"722137";"42123";"1.0"
"42123";"19237";"4.0"
"19237";"85516";"4.0"
"85516";"3990";"2.0"
"83557";"42123";"1.0"
"138059";"1198089";"9.0"
"996303";"163480";"1.0"
"713836";"53964";"2.0"
"2037651";"138059";"1.0"
"300459";"420883";"2.0"
"420883";"42123";"1.0"
"85516";"9176";"2.0"
"9176";"19418";"2.0"
"19418";"10927";"3.0"
"420883";"300459";"1.0"
"300459";"42123";"1.0"
"2037651";"3620638";"1.0"
"5497895";"158826";"1.0"
"47892";"83557";"4.0"
"3178375";"3500139";"2.0"
"130277";"19418";"6.0"
"709289";"1075986";"3.0"
"858513";"83557";"1.0"
"2269016";"2874370";"2.0"
"160042";"1075986";"1.0"
"1788274";"83557";"1.0"
"49047";"616204";"1.0"
"300459";"860575";"1.0"
"300459";"779239";"1.0"
"779239";"83557";"2.0"
"1443767";"90780";"1.0"
"90780";"870861";"1.0"
"870861";"145231";"1.0"
"90780";"49047";"1.0"
"49047";"13442";"1.0"
"163480";"300459";"1.0"
"107257";"155015";"1.0"
"155015";"83557";"1.0"
"130277";"375079";"1.0"
"375079";"18744";"1.0"
"18744";"19418";"1.0"
"88302";"19418";"6.0"
"1227542";"83557";"1.0"
"375079";"88302";"1.0"
"1443767";"691133";"1.0"
"691133";"83557";"1.0"
"2269016";"83557";"8.0"
"533484";"83557";"2.0"
"158826";"49047";"1.0"
"3500139";"46239";"1.0"
"46239";"2269016";"6.0"
"2269016";"300459";"4.0"
"996303";"860575";"1.0"
"860575";"870861";"1.0"
"870861";"1198089";"1.0"
"163480";"870861";"1.0"
"709289";"300459";"1.0"
"709289";"870861";"2.0"
"2238139";"46239";"6.0"
"49047";"158826";"3.0"
"41390";"86051";"4.0"
"86051";"41390";"4.0"
"86051";"23960";"1.0"
"80120";"41390";"1.0"
"18744";"41390";"1.0"
"158826";"160042";"1.0"
"2238139";"98374";"1.0"
"98374";"83557";"1.0"
"1075986";"158826";"4.0"
"2126146";"4983317";"1.0"
"107257";"41390";"1.0"
"37548";"41390";"1.0"
"810093";"41390";"3.0"
"1424448";"2228868";"1.0"
"2228868";"158826";"1.0"
"83557";"109343";"2.0"
"109343";"88302";"2.0"
"1068549";"300459";"1.0"
"2269016";"2238139";"1.0"
"300459";"110263";"2.0"
"533465";"83557";"1.0"
"83557";"158826";"1.0"
"2708338";"83557";"1.0"
"50179";"210173";"1.0"
"1704554";"138059";"3.0"
"138059";"522742";"1.0"
"522742";"138059";"1.0"
"138059";"3003069";"1.0"
"3003069";"138059";"1.0"
"49047";"300459";"1.0"
"107257";"300459";"1.0"
"300459";"107257";"2.0"
"214436";"66518";"1.0"
"66518";"83557";"1.0"
"996303";"3620638";"6.0"
"3620638";"158826";"24.0"
"709289";"1151930";"1.0"
"3178375";"83557";"9.0"
"1424448";"2514042";"1.0"
"2514042";"2244762";"1.0"
"158826";"704348";"3.0"
"2709404";"332493";"1.0"
"4205124";"229574";"1.0"
"300459";"705842";"2.0"
"704348";"545694";"1.0"
"545694";"83557";"1.0"
"158826";"449555";"1.0"
"449555";"83557";"1.0"
"242257";"3620638";"2.0"
"158826";"709289";"1.0"
"2126146";"381896";"1.0"
"1712229";"1151930";"1.0"
"1151930";"2709404";"1.0"
"209796";"219843";"1.0"
"219843";"3083733";"1.0"
"1955174";"1955342";"1.0"
"158826";"2269016";"5.0"
"1122708";"2269016";"1.0"
"1016290";"158826";"1.0"
"10927";"5404";"1.0"
"37548";"3990";"2.0"
"42123";"3990";"1.0"
"3990";"5404";"1.0"
"96371";"3620638";"2.0"
"49047";"229574";"2.0"
"2512300";"53964";"1.0"
"53964";"1075899";"1.0"
"88164";"1872631";"1.0"
"1872631";"158826";"1.0"
"2678738";"49047";"1.0"
"2269016";"27454";"5.0"
"2269016";"163973";"10.0"
"163973";"27454";"14.0"
"1704554";"211063";"1.0"
"270456";"327907";"5.0"
"323702";"327907";"2.0"
"1198089";"3500139";"1.0"
"3620638";"1198089";"2.0"
"49047";"810093";"2.0"
"339581";"158826";"1.0"
"158826";"397097";"1.0"
"397097";"810093";"1.0"
"4953744";"3620638";"1.0"
"1429581";"1712229";"3.0"
"1429581";"145231";"1.0"
"145231";"1441716";"1.0"
"1441716";"2075220";"1.0"
"2075220";"1429581";"1.0"
"6654756";"83557";"1.0"
"262836";"83557";"1.0"
"53964";"1198089";"2.0"
"1198089";"694962";"1.0"
"694962";"229574";"1.0"
"1198089";"1151930";"2.0"
"1151930";"1198089";"1.0"
"3043409";"300459";"5.0"
"810093";"147510";"1.0"
"147510";"210173";"1.0"
"210173";"24904";"1.0"
"487793";"50179";"1.0"
"50179";"4496211";"1.0"
"4496211";"4435171";"1.0"
"4435171";"533484";"1.0"
"533484";"138059";"1.0"
"339581";"2238139";"1.0"
"172867";"138059";"6.0"
"300459";"172867";"2.0"
"138059";"172867";"2.0"
"810093";"5745229";"4.0"
"5745229";"3620638";"4.0"
"138059";"317197";"1.0"
"6646032";"158826";"1.0"
"83557";"20578";"18.0"
"3620638";"210173";"1.0"
"904963";"860575";"2.0"
"22165";"52634";"10.0"
"3197428";"445671";"11.0"
"445671";"53964";"12.0"
"53964";"51045";"12.0"
"51045";"464135";"12.0"
"1586896";"20578";"18.0"
"158826";"1586896";"2.0"
"158826";"20578";"6.0"
"810093";"20578";"1.0"
"66518";"138059";"3.0"
"2238139";"138059";"2.0"
"138059";"2269016";"2.0"
"138059";"533465";"1.0"
"52634";"1955342";"1.0"
"1955342";"141978";"1.0"
"52634";"141978";"7.0"
"1586896";"138059";"1.0"
"432618";"105497";"1.0"
"2238139";"9375";"1.0"
"125897";"26687";"1.0"
"26687";"27454";"1.0"
"27454";"19418";"1.0"
"2709404";"15739";"2.0"
"15739";"26687";"1.0"
"26687";"19418";"3.0"
"2709404";"19418";"1.0"
"649662";"19418";"1.0"
"125897";"19418";"5.0"
"2126146";"26687";"2.0"
"15739";"19418";"1.0"
"317197";"14081";"2.0"
"1198089";"300459";"3.0"
"4496211";"2082341";"1.0"
"327907";"111123";"7.0"
"2238139";"1617449";"1.0"
"1617449";"533465";"1.0"
"2269016";"705842";"6.0"
"487793";"208829";"2.0"
"2209114";"229574";"1.0"
"158826";"66518";"1.0"
"66518";"229574";"1.0"
"66518";"158826";"2.0"
"420883";"229574";"1.0"
"208829";"1151930";"1.0"
"66518";"1151930";"1.0"
"66518";"4496211";"1.0"
"4496211";"705744";"1.0"
"705744";"83557";"1.0"
"37548";"327907";"1.0"
"2209114";"1238664";"1.0"
"57126";"3020487";"1.0"
"2126146";"2709404";"3.0"
"2678738";"158826";"1.0"
"1955342";"158826";"1.0"
"158826";"464135";"3.0"
"810093";"158826";"5.0"
"709289";"2708338";"3.0"
"317197";"83557";"1.0"
"1443767";"2179792";"1.0"
"22165";"2097920";"1.0"
"2097920";"52634";"1.0"
"445671";"51045";"1.0"
"75339";"270456";"5.0"
"270456";"111123";"3.0"
"6646032";"75339";"1.0"
"2269016";"38262";"1.0"
"2037651";"83557";"1.0"
"125897";"3620638";"1.0"
"98443";"210173";"1.0"
"1198089";"157949";"1.0"
"157949";"351541";"1.0"
"53964";"860575";"3.0"
"860575";"12531";"1.0"
"12531";"83557";"1.0"
"83557";"351541";"2.0"
"860575";"1679";"1.0"
"1679";"83557";"1.0"
"870861";"1075986";"4.0"
"37548";"14081";"1.0"
"1810874";"208829";"1.0"
"208829";"1704554";"1.0"
"1704554";"704348";"1.0"
"704348";"138059";"1.0"
"860575";"57884";"1.0"
"83557";"2238139";"1.0"
"810093";"1238664";"1.0"
"262836";"432618";"1.0"
"2853561";"1198089";"1.0"
"1198089";"181135";"1.0"
"181135";"210173";"1.0"
"210173";"158826";"1.0"
"870861";"1679";"1.0"
"1679";"1198089";"1.0"
"1704554";"420883";"1.0"
"810093";"870861";"1.0"
"13442";"88302";"1.0"
"300459";"88302";"1.0"
"675449";"13442";"6.0"
"98316";"23960";"1.0"
"1679";"2238139";"1.0"
"810093";"1704554";"5.0"
"51045";"81170";"1.0"
"81170";"19418";"3.0"
"170592";"2820261";"1.0"
"170592";"4205124";"1.0"
"3620638";"400383";"2.0"
"400383";"810093";"2.0"
"98443";"158826";"1.0"
"163973";"83557";"1.0"
"24904";"109343";"1.0"
"2126146";"109343";"1.0"
"1586896";"88302";"1.0"
"810093";"1779584";"1.0"
"1779584";"810093";"2.0"
"83557";"17835";"2.0"
"17835";"2898";"2.0"
"2898";"88302";"2.0"
"860575";"810093";"3.0"
"2678738";"98443";"1.0"
"158826";"80120";"1.0"
"26599";"1786055";"2.0"
"1232479";"231539";"5.0"
"1238664";"1786055";"1.0"
"6273727";"1198089";"1.0"
"1198089";"1704554";"1.0"
"1786055";"231539";"5.0"
"1786055";"26687";"1.0"
"26687";"231539";"1.0"
"210173";"88302";"5.0"
"2126146";"83557";"4.0"
"15739";"158826";"4.0"
"2709404";"810093";"1.0"
"810093";"49047";"1.0"
"339581";"324552";"1.0"
"324552";"10610";"1.0"
"10610";"582049";"1.0"
"582049";"11068";"1.0"
"11068";"90780";"1.0"
"90780";"79386";"1.0"
"79386";"134812";"1.0"
