"source";"target";"weight"
"208829";"2075220";"4.0"
"208829";"1232479";"12.0"
"158826";"24657";"8.0"
"1075986";"709289";"2.0"
"870861";"172867";"2.0"
"6646032";"83557";"7.0"
"3178375";"3620638";"17.0"
"2709404";"130277";"19.0"
"1151930";"130277";"7.0"
"1712229";"130277";"13.0"
"381896";"130277";"6.0"
"2126146";"130277";"3.0"
"810093";"2820261";"4.0"
"2820261";"810093";"8.0"
"170592";"2820261";"3.0"
"170592";"810093";"8.0"
"3620638";"2820261";"2.0"
"4205124";"2820261";"2.0"
"98443";"810093";"2.0"
"400383";"810093";"4.0"
"616204";"83557";"45.0"
"1712229";"208829";"1.0"
"158826";"208829";"7.0"
"381896";"208829";"1.0"
"41390";"37548";"3.0"
"41390";"705842";"1.0"
"41390";"83557";"35.0"
"83557";"439947";"2.0"
"158826";"53964";"3.0"
"158826";"439947";"3.0"
"1256648";"83557";"13.0"
"1256648";"810093";"1.0"
"1256648";"53964";"1.0"
"1256648";"229574";"5.0"
"1256648";"158826";"2.0"
"1256648";"439947";"1.0"
"88302";"83557";"50.0"
"88302";"37548";"7.0"
"109343";"24904";"1.0"
"109343";"37548";"5.0"
"3500139";"429988";"1.0"
"429988";"158826";"3.0"
"429988";"83557";"1.0"
"474183";"158826";"2.0"
"474183";"429988";"1.0"
"474183";"83557";"1.0"
"41390";"810093";"1.0"
"85516";"83557";"36.0"
"85516";"810093";"1.0"
"50179";"810093";"2.0"
"1198089";"3620638";"26.0"
"1198089";"810093";"6.0"
"163480";"3620638";"2.0"
"1198089";"1232479";"3.0"
"4496211";"2082341";"10.0"
"996303";"3620638";"2.0"
"207829";"1232479";"4.0"
"810093";"138059";"11.0"
"83557";"293774";"5.0"
"293774";"98316";"2.0"
"293774";"83557";"20.0"
"300459";"98316";"4.0"
"300459";"293774";"3.0"
"98316";"83557";"55.0"
"98316";"293774";"1.0"
"229574";"27454";"6.0"
"163973";"27454";"50.0"
"138059";"810093";"39.0"
"810093";"24904";"9.0"
"96371";"24904";"3.0"
"1779584";"158826";"2.0"
"1779584";"83557";"3.0"
"1779584";"49047";"1.0"
"2238139";"400383";"2.0"
"2748195";"400383";"3.0"
"400383";"2238139";"1.0"
"53964";"229574";"2.0"
"2269016";"1679";"1.0"
"533465";"1679";"2.0"
"229574";"2269016";"3.0"
"3197428";"229574";"4.0"
"46239";"2238139";"56.0"
"46239";"705842";"4.0"
"2748195";"705842";"4.0"
"400383";"705842";"4.0"
"83557";"6466263";"100.0"
"300459";"6466263";"25.0"
"6466263";"300459";"5.0"
"1069176";"83557";"8.0"
"1069176";"3620638";"10.0"
"1704554";"860575";"63.0"
"1704554";"3689622";"2.0"
"860575";"3689622";"2.0"
"229574";"90780";"8.0"
"522742";"208829";"4.0"
"806988";"208829";"3.0"
"806988";"83557";"10.0"
"2269016";"6236830";"8.0"
"533465";"6236830";"2.0"
"1617449";"705842";"2.0"
"1617449";"2238139";"2.0"
"1617449";"158826";"1.0"
"1617449";"6236830";"1.0"
"2238139";"6236830";"13.0"
"6236830";"2238139";"9.0"
"3620638";"49047";"4.0"
"90780";"83557";"31.0"
"53964";"90780";"8.0"
"160042";"1075986";"15.0"
"160042";"870861";"1.0"
"375079";"483675";"3.0"
"208829";"806988";"5.0"
"522742";"806988";"2.0"
"522742";"27454";"1.0"
"3085";"88302";"3.0"
"487793";"83557";"4.0"
"300459";"483675";"5.0"
"24904";"183561";"2.0"
"183561";"24904";"2.0"
"23960";"83557";"542.0"
"37548";"229574";"2.0"
"83557";"1872631";"17.0"
"96371";"3620638";"8.0"
"83557";"80120";"86.0"
"37548";"80120";"15.0"
"158826";"80120";"20.0"
"83557";"1732493";"4.0"
"138059";"208829";"5.0"
"138059";"1732493";"4.0"
"158826";"1732493";"1.0"
"2070989";"83557";"2.0"
"2070989";"208829";"2.0"
"2070989";"1732493";"1.0"
