"source";"target";"weight"
"66475";"150478";"12.0"
"179778";"89411";"1.0"
"67572";"150478";"37.0"
"185032";"179778";"2.0"
"185032";"66675";"39.0"
"185032";"67572";"14.0"
"67572";"75410";"10.0"
"75410";"90780";"5.0"
"23891";"75410";"26.0"
"207829";"75410";"1.0"
"535396";"66675";"6.0"
"400383";"90780";"2.0"
"535396";"90780";"3.0"
"3386018";"66675";"6.0"
"815109";"66675";"23.0"
"2038686";"179778";"11.0"
"26687";"75410";"1.0"
"26687";"61223";"3.0"
"70696";"66675";"6.0"
"201149";"5996654";"4.0"
"531532";"179778";"9.0"
"207829";"37548";"1.0"
"150478";"870861";"67.0"
"316694";"870861";"1.0"
"136303";"5657";"2.0"
"136303";"37548";"80.0"
"136303";"66675";"20.0"
"136303";"214436";"5.0"
"218616";"214436";"13.0"
"3197428";"207829";"12.0"
"90780";"207829";"2.0"
"183561";"90780";"13.0"
"341930";"211154";"1.0"
"50179";"75410";"12.0"
"88164";"179778";"19.0"
"88164";"66675";"1.0"
"242257";"179778";"52.0"
"242257";"66675";"1.0"
"133564";"179778";"57.0"
"4363";"1663444";"31.0"
"1663444";"4363";"6.0"
"3005405";"179778";"25.0"
"106914";"66675";"5.0"
"214436";"150478";"1.0"
"143308";"402624";"1.0"
"143308";"1443767";"15.0"
"66675";"1443767";"18.0"
"402624";"1443767";"3.0"
"402624";"143308";"9.0"
"1443767";"402624";"1.0"
"1443767";"143308";"9.0"
"187177";"179778";"51.0"
"179778";"233248";"113.0"
"201149";"233248";"113.0"
"1390466";"179778";"18.0"
"66675";"6756491";"2.0"
"85516";"179778";"6.0"
"67572";"51438";"20.0"
"323702";"67572";"1.0"
"323702";"66675";"2.0"
"67572";"3580055";"2.0"
"594009";"179778";"2.0"
"340246";"67572";"6.0"
"340246";"337375";"6.0"
"340246";"90780";"2.0"
"185032";"337375";"1.0"
"185032";"90780";"3.0"
"66675";"1663444";"17.0"
"214436";"50179";"1.0"
"870861";"66675";"25.0"
"1429581";"1663444";"10.0"
"1198089";"4363";"1.0"
"179778";"1198089";"1.0"
"233248";"1198089";"1.0"
"233248";"179778";"125.0"
"207829";"1198089";"1.0"
"191786";"67572";"7.0"
"191786";"90780";"14.0"
"66675";"165";"25.0"
"66675";"136303";"3.0"
"66675";"51438";"72.0"
"142232";"75410";"3.0"
"142232";"5446";"6.0"
"142232";"90780";"4.0"
"136303";"5446";"4.0"
"136303";"90780";"2.0"
"214436";"136303";"1.0"
"142232";"183561";"2.0"
"75410";"5446";"1.0"
"75410";"136303";"1.0"
"136303";"183561";"31.0"
"218616";"183561";"3.0"
"92075";"61223";"5.0"
"61223";"207829";"1.0"
"420883";"424690";"1.0"
"424690";"183561";"1.0"
"424690";"179778";"4.0"
"1198089";"183561";"1.0"
"420883";"150478";"2.0"
"310589";"66675";"55.0"
"310589";"75410";"5.0"
"24247";"67572";"8.0"
"145231";"66675";"37.0"
"2445224";"66675";"26.0"
"3386018";"709289";"6.0"
"219843";"66675";"6.0"
"2377664";"207829";"2.0"
"172867";"207829";"2.0"
"75410";"12022";"1.0"
"402585";"207829";"1.0"
"402585";"66675";"7.0"
"1727590";"207829";"2.0"
"1727590";"4363";"2.0"
"1663444";"207829";"1.0"
"1663444";"66675";"6.0"
"4363";"207829";"2.0"
"53964";"207829";"9.0"
"10091";"23891";"2.0"
"10091";"75410";"2.0"
"10091";"51438";"3.0"
"10091";"67572";"2.0"
"51438";"75410";"7.0"
"51438";"10091";"2.0"
"23891";"425846";"3.0"
"67572";"425846";"2.0"
"67572";"5657";"2.0"
"67572";"10091";"2.0"
"12657";"66675";"23.0"
"12657";"75410";"2.0"
"12657";"51438";"2.0"
"12657";"425846";"1.0"
"12657";"5657";"1.0"
"12657";"67572";"3.0"
"12657";"10091";"1.0"
"5657";"75410";"2.0"
"5657";"51438";"2.0"
"5657";"425846";"1.0"
"75410";"50179";"1.0"
"75410";"425846";"2.0"
"75410";"51438";"5.0"
"75410";"10091";"1.0"
"425846";"50179";"1.0"
"425846";"75410";"1.0"
"425846";"51438";"2.0"
"425846";"3580055";"1.0"
"425846";"10091";"1.0"
"5996654";"75410";"1.0"
"5996654";"51438";"2.0"
"5996654";"3580055";"1.0"
"179778";"531532";"6.0"
