"source";"target";"weight"
"120153";"66675";"1.0"
"183561";"37548";"2.0"
"37548";"23891";"2.0"
"66675";"214436";"5.0"
"2377664";"145231";"1.0"
"1418137";"413220";"4.0"
"208829";"34555";"1.0"
"292214";"5657";"1.0"
"66675";"685878";"2.0"
"1198089";"92075";"2.0"
"92075";"66675";"3.0"
"2377664";"3580055";"2.0"
"6756491";"179778";"1.0"
"66675";"1198089";"5.0"
"1198089";"420883";"3.0"
"420883";"185032";"1.0"
"90780";"185032";"1.0"
"185032";"340246";"1.0"
"340246";"67572";"2.0"
"4363";"1429581";"1.0"
"1429581";"1663444";"1.0"
"424690";"183561";"3.0"
"402624";"143308";"1.0"
"2377664";"2904361";"1.0"
"207829";"413220";"2.0"
"413220";"179778";"2.0"
"183561";"85516";"2.0"
"75410";"89411";"1.0"
"37548";"89411";"1.0"
"129060";"413220";"2.0"
"2038686";"413220";"2.0"
"66675";"120153";"1.0"
"120153";"3580055";"2.0"
"129060";"16696";"1.0"
"16696";"413220";"1.0"
"50179";"413220";"1.0"
"179778";"413220";"1.0"
"90780";"61223";"1.0"
"66675";"233248";"2.0"
"1443767";"66675";"1.0"
"218616";"3197428";"3.0"
"3197428";"424690";"2.0"
"218616";"424690";"2.0"
"2663194";"75410";"1.0"
"66675";"12022";"1.0"
"594009";"1198089";"3.0"
"1198089";"685878";"2.0"
"685878";"66675";"5.0"
"1198089";"424690";"2.0"
"66675";"2172401";"1.0"
"2172401";"201149";"1.0"
"75410";"420883";"1.0"
"66675";"98682";"1.0"
"98682";"61223";"1.0"
"179778";"12022";"1.0"
"1418137";"61223";"2.0"
"66675";"33705";"1.0"
"33705";"61223";"1.0"
"179778";"437764";"1.0"
"437764";"66675";"1.0"
"85218";"2332285";"1.0"
"2332285";"214436";"3.0"
"251543";"2332285";"1.0"
"66675";"66475";"1.0"
"66475";"2038686";"1.0"
"26687";"66675";"1.0"
"420883";"61223";"1.0"
"23891";"61223";"1.0"
"66675";"70696";"1.0"
"70696";"61223";"1.0"
"26687";"61223";"2.0"
"50624";"337375";"1.0"
"2445224";"145231";"4.0"
"1418137";"66675";"4.0"
"6797352";"339581";"1.0"
"339581";"224440";"1.0"
"224440";"278800";"1.0"
"278800";"66675";"1.0"
"66675";"107257";"1.0"
"107257";"90780";"1.0"
"90780";"236651";"1.0"
"236651";"10610";"1.0"
"10610";"134812";"3.0"
"134812";"699108";"1.0"
"699108";"214436";"1.0"
"214436";"125252";"1.0"
"125252";"90780";"1.0"
"66675";"49047";"1.0"
"49047";"79386";"1.0"
"79386";"134812";"1.0"
"134812";"183561";"1.0"
"183561";"14319";"1.0"
"14319";"23891";"1.0"
"23891";"2488";"1.0"
"1663444";"1727590";"1.0"
"66675";"402585";"1.0"
"402585";"207829";"1.0"
"185032";"67572";"4.0"
"10610";"66675";"8.0"
"424690";"179778";"2.0"
"66675";"594009";"2.0"
"218616";"141978";"1.0"
"413220";"51438";"1.0"
"413220";"23891";"1.0"
"89411";"23891";"1.0"
"75410";"92075";"1.0"
"134812";"582049";"1.0"
"582049";"158826";"1.0"
"158826";"11068";"1.0"
"11068";"125252";"1.0"
"125252";"79386";"1.0"
"183561";"106275";"1.0"
"106275";"2488";"1.0"
"420883";"183561";"1.0"
"66675";"126370";"1.0"
"424690";"142232";"1.0"
"424690";"191786";"1.0"
"191786";"23891";"3.0"
"23891";"165";"1.0"
"23891";"5446";"7.0"
"191786";"102693";"2.0"
"191786";"5446";"2.0"
"79386";"858513";"1.0"
"858513";"66675";"1.0"
"191786";"12022";"2.0"
"191786";"61223";"1.0"
"61223";"5446";"2.0"
"218616";"341930";"1.0"
"66675";"134812";"1.0"
"134812";"102693";"1.0"
"218616";"1198089";"1.0"
"400383";"129060";"1.0"
"2678738";"66675";"1.0"
"420883";"521600";"1.0"
"2805126";"316694";"1.0"
"75410";"165";"7.0"
"23891";"521600";"1.0"
"424690";"497870";"2.0"
"497870";"66675";"2.0"
"11068";"183561";"1.0"
"66675";"165";"1.0"
"179778";"165";"4.0"
"90780";"26687";"1.0"
"66675";"722137";"2.0"
"531532";"67572";"2.0"
"66675";"1390466";"1.0"
"1390466";"66675";"1.0"
"15188";"67572";"1.0"
"2377664";"1198089";"1.0"
"3197428";"978504";"1.0"
"89411";"201149";"1.0"
"201149";"67572";"2.0"
"290680";"179778";"2.0"
"207829";"163973";"1.0"
"1198089";"337375";"1.0"
"207829";"75410";"1.0"
"211154";"66675";"21.0"
"1443767";"402624";"1.0"
"92075";"85516";"1.0"
"66675";"323702";"1.0"
"323702";"66675";"1.0"
"233248";"179778";"1.0"
"420883";"150478";"1.0"
"310589";"66675";"1.0"
"24247";"66675";"1.0"
"50624";"67572";"1.0"
"5657";"12657";"1.0"
"3580055";"51438";"3.0"
"150478";"51438";"4.0"
"75410";"51438";"3.0"
"66675";"23966";"1.0"
"23966";"12149";"2.0"
"2806409";"143308";"1.0"
"4363";"218616";"1.0"
"218616";"50624";"1.0"
"870861";"337375";"1.0"
"2904361";"183561";"1.0"
"563758";"10610";"1.0"
"134812";"521600";"1.0"
"37548";"497870";"2.0"
"1624486";"207829";"1.0"
"218616";"1418137";"1.0"
"1418137";"1429581";"1.0"
"3295976";"425846";"1.0"
"66675";"106914";"4.0"
