"source";"target";"weight"
"300459";"107257";"1.0"
"107257";"300459";"1.0"
"2097920";"50624";"1.0"
"50624";"445671";"1.0"
"81170";"130277";"9.0"
"37548";"81170";"1.0"
"208829";"5850916";"1.0"
"12022";"83557";"4.0"
"5059933";"1075986";"1.0"
"1075986";"130277";"1.0"
"5850916";"4507136";"5.0"
"464135";"81170";"1.0"
"2317112";"1198089";"1.0"
"1345538";"125299";"1.0"
"131968";"130277";"1.0"
"1712229";"1418137";"2.0"
"1712229";"709289";"2.0"
"709289";"1418137";"3.0"
"709289";"158826";"3.0"
"15908";"83557";"1.0"
"219843";"443683";"1.0"
"443683";"1425311";"1.0"
"138059";"130277";"2.0"
"5850916";"158826";"2.0"
"275821";"98316";"1.0"
"83557";"432618";"15.0"
"432618";"13442";"5.0"
"24904";"3085";"1.0"
"208829";"1425311";"1.0"
"2126146";"4507136";"1.0"
"98316";"24904";"2.0"
"709289";"24904";"2.0"
"1075986";"125299";"1.0"
"378036";"3085";"1.0"
"24904";"4507136";"1.0"
"4507136";"1795336";"1.0"
"24904";"92075";"1.0"
"201149";"83557";"3.0"
"83557";"85516";"2.0"
"15188";"1425311";"2.0"
"76002";"1425311";"5.0"
"709289";"76002";"1.0"
"1425311";"76002";"1.0"
"2228868";"24904";"1.0"
"76321";"300459";"4.0"
"300459";"49869";"17.0"
"49047";"24904";"2.0"
"4773843";"290680";"1.0"
"290680";"1668080";"1.0"
"1668080";"451458";"1.0"
"451458";"158826";"1.0"
"130277";"1198251";"1.0"
"1198251";"83557";"1.0"
"83557";"375079";"1.0"
"83557";"24410";"2.0"
"24410";"83557";"1.0"
"76321";"88302";"6.0"
"420883";"432618";"1.0"
"432618";"300459";"1.0"
"98316";"37548";"2.0"
"23960";"49869";"18.0"
"2126146";"300459";"2.0"
"107257";"23960";"6.0"
"107257";"49869";"5.0"
"98316";"3085";"1.0"
"675449";"24904";"1.0"
"149399";"20578";"52.0"
"149399";"75781";"7.0"
"75781";"83557";"7.0"
"578397";"50414";"10.0"
"42429";"464135";"2.0"
"1704554";"51045";"1.0"
"81024";"50414";"2.0"
"125299";"305476";"1.0"
"305476";"158826";"1.0"
"158826";"305476";"1.0"
"305476";"83557";"1.0"
"83557";"149399";"9.0"
"149399";"83557";"2.0"
"1424448";"1198089";"1.0"
"1198089";"2228868";"1.0"
"125299";"20578";"5.0"
"83557";"20578";"2.0"
"24904";"149399";"1.0"
