uid,total_contributions,p_creation,p_modification,p_delete,p_is_used,p_is_edited,p_is_deleted,nbWeeks,focalisation,lonMin,latMin,lonMax,latMax,area_mean_chgst,area_aubervilliers_bbox
26687,2,0.0,1.0,0.0,0.0,1.0,1.0,2,0.0013282835672595444,1.21203055,48.0362688,3.1795839499999996,49.490925399999995,7.450128157666767E9,9895882.805806391
1740325,2,0.0,1.0,0.0,0.006211180124223602,1.0,1.0,1,0.0,2.4837277,48.8942315,2.4837336,48.8942329,0.24209350120138992,9895882.805806391
179778,23,0.0,0.043478260869565216,0.9565217391304348,0.012422360248447204,0.9565217391304348,1.0,1,6.69172593322381E-5,1.5772551,48.7019099,2.478037,48.9045182,5.816776736713029E9,9895882.805806391
474183,2,0.0,1.0,0.0,0.0,0.5,1.0,1,0.0,2.4707158,48.9038721,2.4709363,48.9038879,428.28677047204525,9895882.805806391
3667060,2,0.0,1.0,0.0,0.0,1.0,1.0,1,0.07108673753198469,2.4995947000000003,48.914146349999996,2.5328151500000002,48.924477749999994,6582427.41026783,9895882.805806391
4507136,140,0.42142857142857143,0.38571428571428573,0.19285714285714287,0.11180124223602485,0.9285714285714286,1.0,16,0.0,2.474585782051282,47.100973384615386,3.835713146153846,48.898557582051275,3.3811279059393147E10,9895882.805806391
6217,1,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0023117753698030704,2.363408,48.5771394,2.8743761,49.2269237,4.2806420273650446E9,9895882.805806391
7514173,9,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,2.4889316999999997,48.894165799999996,2.491543566666667,48.894977100000006,40708.540998864955,9895882.805806391
664670,4,0.0,1.0,0.0,0.0,0.5,1.0,2,0.6258468452812767,2.4704767999999997,48.88650603333334,2.475108066666667,48.89358083333334,545079.1193961863,9895882.805806391
1424448,82,0.07317073170731707,0.926829268292683,0.0,0.018633540372670808,0.9634146341463414,0.9878048780487805,7,0.28625807471055176,2.43185013,48.86879751000001,2.5383815500000004,48.9464861,1.844696672689001E7,9895882.805806391
1429581,18,0.0,1.0,0.0,0.0,0.6666666666666667,0.9444444444444444,11,0.0,0.5454530400000002,47.45406112,4.65866613,49.839264029999995,2.3270893451872234E10,9895882.805806391
4532767,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,2.4740319,48.8967936,2.4770086,48.8975103,61246.63145016919,9895882.805806391
4532766,1,0.0,1.0,0.0,0.0,1.0,1.0,1,1.0,2.4805503,48.9013531,2.4882911,48.9052607,171523.55412227052,9895882.805806391
2514042,5,0.0,1.0,0.0,0.0,0.8,1.0,1,0.0,0.783395,48.5768178,2.9059257,49.7793639,8.291637623619255E9,9895882.805806391
20578,59,1.0,0.0,0.0,0.0,0.9491525423728814,1.0,1,0.01933892296316692,2.1088368,48.6400602,2.7071128,49.0703837,5.117080627837536E8,9895882.805806391
481380,5,0.0,1.0,0.0,0.0,0.8,1.0,1,0.0,-2.4027785,42.7919244,8.1011523,49.3610888,5.066299795203641E10,9895882.805806391
4763179,23,0.0,1.0,0.0,0.0,0.9130434782608696,0.9565217391304348,1,0.0,2.148555,48.810709,2.4948457,48.9401994,6.052730469584146E8,9895882.805806391
83557,122501,0.9825715708443197,0.01306928106709333,0.004359148088587032,0.639751552795031,0.9994040864972531,0.9997224512452959,43,0.0,2.3571763105769237,47.92888570192305,3.1131481346153844,48.93020760480768,1.048233577751378E10,9895882.805806391
392288,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0,2.4304943,48.9045105,2.4717426,48.914388,1.1800071116289085E7,9895882.805806391
158826,455,0.2043956043956044,0.5868131868131868,0.2087912087912088,0.2546583850931677,0.9142857142857143,0.9868131868131869,24,0.0,1.9662844687500003,48.414655156249985,2.92165779375,49.069797621875004,6.79788802445226E8,9895882.805806391
4532781,21,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.018633540372670808,0.9047619047619048,1.0,1,0.541939383564675,2.4853172,48.899651,2.4952748,48.9025809,614573.3507506411,9895882.805806391
2950212,4,0.0,1.0,0.0,0.0,0.5,1.0,1,0.0,2.46776545,48.91116595,2.47156485,48.9141045,37840.24974312831,9895882.805806391
