"source";"target";"weight"
"1829794";"2345012";"3.0"
"4803595";"1235319";"11.0"
"497960";"1235319";"7.0"
"4803636";"4803595";"17.0"
"2909744";"482045";"16.0"
"2998482";"2862697";"12.0"
"1240960";"2862697";"12.0"
"91601";"2932143";"21.0"
"2516598";"4786898";"1.0"
"4786898";"3002662";"1.0"
"338722";"4268125";"1.0"
"338722";"2456034";"1.0"
"864704";"781165";"13.0"
"2998482";"1258462";"3.0"
"1283544";"1284140";"164.0"
"91601";"1284140";"7.0"
"4803639";"350075";"4.0"
"4803595";"350075";"29.0"
"2998482";"680178";"11.0"
"1290410";"2303631";"59.0"
"4803636";"2885099";"23.0"
"2175759";"1237354";"3.0"
"4860142";"3801561";"1.0"
"3573327";"2883657";"52.0"
"338722";"2883657";"4.0"
"91601";"2883657";"3.0"
"4370507";"338722";"11.0"
"4803639";"781165";"24.0"
"91601";"338722";"53.0"
"2219449";"2880704";"139.0"
"2219449";"680178";"1.0"
"4803595";"1068331";"2.0"
"4803639";"2909744";"271.0"
"338722";"2479692";"6.0"
"2479692";"2328739";"6.0"
"751192";"2328739";"5.0"
"338722";"2328739";"12.0"
"383311";"1068331";"5.0"
"2909744";"338722";"60.0"
"781165";"2273589";"10.0"
"2873295";"781165";"1.0"
"2748306";"2878077";"11.0"
"350075";"458752";"18.0"
"781165";"211273";"1.0"
"1942892";"338722";"2.0"
"4803623";"2303610";"5.0"
"2303610";"2262332";"2.0"
"3415798";"1068331";"1.0"
"2890376";"338722";"14.0"
"1240960";"2660416";"28.0"
"574565";"2889675";"62.0"
"2870269";"2874416";"1.0"
"2874416";"92055";"6.0"
"4803636";"4803637";"9.0"
"2909744";"751192";"21.0"
"497960";"4253444";"10.0"
"4803636";"4253444";"16.0"
"781165";"1290410";"38.0"
"1290410";"2273592";"2.0"
"2890376";"350075";"16.0"
"14145";"350116";"2.0"
"1700207";"351405";"6.0"
"2636349";"781165";"1.0"
"226627";"57763";"8.0"
"1068331";"2323675";"13.0"
"827919";"338722";"1.0"
"2998482";"1567793";"20.0"
"4803595";"1197054";"12.0"
"4803639";"1197054";"2.0"
"4803638";"2909744";"44.0"
"3573327";"2874321";"12.0"
"1197054";"781165";"2.0"
"3573327";"2862562";"17.0"
"2303610";"1068331";"1.0"
"4803595";"2866415";"4.0"
"4803638";"2866415";"12.0"
"2631846";"2866415";"4.0"
"2377488";"2866415";"101.0"
"3573327";"2548623";"26.0"
"91601";"499911";"62.0"
"338722";"499911";"6.0"
"2876087";"499911";"16.0"
"2644212";"499911";"4.0"
"1240960";"2516598";"10.0"
