"uid";"degre1";"degre2";"degre3";"degre4";"degre5";"degre6";"degre7";"participation";"ccluster1";"ccluster2"
"3568273";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"524942";"28.0";"29.0";"2.0";"50.0";"29.0";"110.0";"0.0";"0.8428665886229623";"0.06261641501208734";"0.054660845298645185"
"2904746";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4883137";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859681";"2.0";"2.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.7777777777777779";"0.0";"0.0"
"2871973";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3945095";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"549533";"6.0";"7.0";"0.0";"14.0";"6.0";"0.0";"0.0";"0.8270584634220998";"0.19718309859154928";"0.16528497409326426"
"3383946";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.0";"0.0"
"2052772";"1.0";"1.0";"1.0";"2.0";"2.0";"1.0";"0.0";"0.9479166666666667";"0.6666666666666666";"0.36153846153846153"
"2884208";"4.0";"4.0";"0.0";"4.0";"5.0";"3.0";"0.0";"0.9275";"0.005376344086021506";"0.0037735849056603774"
"361114";"0.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"4186748";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4641507";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1000106";"4.0";"5.0";"0.0";"13.0";"3.0";"0.0";"0.0";"0.7578666666666667";"0.14604810996563575";"0.14187192118226602"
"2880130";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4694763";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3781233";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4088433";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"98987";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.4"
"2876122";"0.0";"0.0";"0.0";"3.0";"1.0";"14.0";"0.0";"0.42489711934156377";"0.028368794326241134";"0.1016949152542373"
"4518516";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2843352";"10.0";"11.0";"1.0";"15.0";"8.0";"2.0";"0.0";"0.8946733061717218";"0.10897435897435898";"0.09728453364817001"
"2880216";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"1069766";"2.0";"2.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.7777777777777779";"0.8333333333333334";"0.43333333333333335"
"2888406";"1.0";"2.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7291666666666667";"0.8333333333333334";"0.32"
"369338";"0.0";"0.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.4375";"0.2222222222222222";"0.2"
"2880212";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1585847";"6.0";"6.0";"0.0";"6.0";"5.0";"74.0";"0.0";"0.47118007581393706";"0.05212868892114175";"0.15863157894736843"
"3388114";"2.0";"3.0";"0.0";"10.0";"1.0";"5.0";"0.0";"0.7989417989417991";"0.2711864406779661";"0.21589403973509932"
"606920";"0.0";"0.0";"0.0";"5.0";"0.0";"0.0";"0.0";"0.0";"0.16666666666666666";"null"
"2872041";"1.0";"2.0";"1.0";"3.0";"2.0";"0.0";"0.0";"0.8930041152263376";"0.26666666666666666";"0.2129032258064516"
"1872572";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.1111111111111111";"null"
"139967";"2.0";"2.0";"0.0";"6.0";"2.0";"0.0";"0.0";"0.7777777777777778";"0.12037037037037036";"0.08333333333333333"
"4887180";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2843360";"4.0";"5.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.84765625";"0.36419753086419754";"0.26881720430107525"
"2843359";"4.0";"4.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.8503703703703704";"0.34782608695652173";"0.24390243902439024"
"3216089";"2.0";"2.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.8099173553719009";"0.3333333333333333";"0.22380952380952382"
"2843365";"13.0";"15.0";"0.0";"15.0";"5.0";"0.0";"0.0";"0.8405671296296298";"0.35906040268456374";"0.3149397590361446"
"4887171";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880228";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2052783";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1704681";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1852140";"3.0";"4.0";"0.0";"9.0";"1.0";"0.0";"0.0";"0.7347174163783161";"0.1925925925925926";"0.13406593406593406"
"4698773";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2876087";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"1159908";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1823457";"0.0";"0.0";"0.0";"4.0";"0.0";"0.0";"0.0";"0.0";"0.3611111111111111";"null"
"2880175";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"62172";"1.0";"1.0";"0.0";"4.0";"2.0";"0.0";"0.0";"0.765625";"0.07142857142857142";"0.06666666666666667"
"2867892";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872009";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"1225423";"8.0";"8.0";"0.0";"21.0";"5.0";"0.0";"0.0";"0.7738095238095238";"0.07306763285024155";"0.046837606837606835"
"4866728";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2863813";"2.0";"2.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.8385416666666667";"0.5666666666666667";"0.3130434782608696"
"2880196";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2175759";"34.0";"34.0";"4.0";"46.0";"18.0";"114.0";"0.0";"0.835072";"0.06031365383883369";"0.06957260371959943"
"2859800";"8.0";"8.0";"0.0";"11.0";"4.0";"0.0";"0.0";"0.8449531737773154";"0.3547008547008547";"0.31551724137931036"
"4068139";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2650908";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"29431";"0.0";"0.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null"
"201470";"2.0";"2.0";"1.0";"8.0";"2.0";"0.0";"0.0";"0.7674074074074074";"0.12365591397849462";"0.1864864864864865"
"2872084";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4850484";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4301632";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859809";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2306860";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2880292";"2.0";"3.0";"0.0";"6.0";"3.0";"0.0";"0.0";"0.8214285714285715";"0.26515151515151514";"0.1855072463768116"
"4784966";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3859207";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3478278";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"709400";"11.0";"13.0";"0.0";"16.0";"7.0";"0.0";"0.0";"0.8524219103666818";"0.12226277372262774";"0.11970260223048328"
"3973895";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872060";"2.0";"2.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.8571428571428571";"0.6666666666666666";"0.3"
"2843377";"4.0";"4.0";"0.0";"4.0";"3.0";"1.0";"0.0";"0.9023437500000001";"0.5158730158730159";"0.3373737373737374"
"4748113";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"37659";"2.0";"3.0";"0.0";"2.0";"2.0";"0.0";"0.0";"0.8641975308641975";"0.5277777777777778";"0.34"
"3388173";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"4731733";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4862803";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2863882";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2884364";"4.0";"4.0";"0.0";"5.0";"1.0";"0.0";"0.0";"0.8214285714285715";"0.29545454545454547";"0.23478260869565218"
"2872071";"1.0";"1.0";"0.0";"2.0";"2.0";"0.0";"0.0";"0.8425925925925927";"0.0";"0.06153846153846154"
"3687163";"1.0";"1.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"1979162";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"5047142";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1315607";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2876164";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3117823";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2540373";"0.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"2888539";"2.0";"2.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.8571428571428571";"0.8333333333333334";"0.4"
"2540374";"1.0";"1.0";"0.0";"1.0";"2.0";"0.0";"0.0";"0.84";"0.8333333333333334";"0.26666666666666666"
"4563695";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"1209158";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2098004";"2.0";"2.0";"0.0";"3.0";"3.0";"0.0";"0.0";"0.8633333333333334";"0.16666666666666666";"0.11891891891891893"
"4563698";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"353086";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3883872";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880335";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4506359";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4563705";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"4559609";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4395778";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4563715";"1.0";"1.0";"0.0";"2.0";"2.0";"86.0";"0.0";"0.1458333333333332";"0.035593838300975296";"0.019281663516068054"
"2540388";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"504643";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4268808";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2909028";"5.0";"6.0";"0.0";"5.0";"3.0";"5.0";"0.0";"0.9236111111111112";"0.21180555555555555";"0.17105263157894737"
"4911876";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2900796";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"152400";"0.0";"0.0";"0.0";"9.0";"0.0";"0.0";"0.0";"0.0";"0.1574074074074074";"null"
"516946";"4.0";"4.0";"0.0";"11.0";"4.0";"0.0";"0.0";"0.7939508506616259";"0.08904109589041095";"0.06666666666666667"
"2859836";"2.0";"2.0";"0.0";"5.0";"1.0";"0.0";"0.0";"0.7699999999999999";"0.041666666666666664";"0.012121212121212121"
"2343732";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"2986809";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2163512";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4051780";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2908975";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3642184";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"107368";"1.0";"1.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.0";"0.0"
"1885011";"2.0";"3.0";"0.0";"3.0";"3.0";"0.0";"0.0";"0.8677685950413223";"0.38333333333333336";"0.23555555555555555"
"2876226";"0.0";"0.0";"1.0";"2.0";"1.0";"0.0";"0.0";"0.7291666666666667";"0.0";"0.0"
"2822977";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2634562";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"443241";"14.0";"16.0";"0.0";"15.0";"6.0";"37.0";"0.0";"0.853004476584022";"0.0595118689401538";"0.061886259272341926"
"4305708";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2917186";"1.0";"1.0";"0.0";"8.0";"0.0";"0.0";"0.0";"0.3966666666666665";"0.27976190476190477";"0.23529411764705882"
"4957113";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4363190";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2548623";"10.0";"10.0";"0.0";"12.0";"5.0";"0.0";"0.0";"0.8522035549062577";"0.2931726907630522";"0.258"
"3924908";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2868123";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1844099";"11.0";"11.0";"1.0";"21.0";"6.0";"2.0";"0.0";"0.8542899408284023";"0.12797619047619047";"0.12242424242424242"
"4932530";"0.0";"0.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.5185185185185185";"0.0";"0.3"
"4916149";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2884497";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"4457411";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2892715";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2331554";"1.0";"2.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.7291666666666667";"0.8333333333333334";"0.32"
"4355017";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"4232143";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2540406";"0.0";"0.0";"0.0";"4.0";"0.0";"0.0";"0.0";"0.0";"0.3055555555555556";"null"
"1794989";"15.0";"16.0";"0.0";"27.0";"11.0";"1.0";"0.0";"0.8495238095238097";"0.1352350765979926";"0.12455156950672645"
"3543938";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2909044";"1.0";"1.0";"0.0";"3.0";"1.0";"0.0";"0.0";"0.7777777777777778";"0.05555555555555555";"0.016666666666666666"
"3416974";"1.0";"1.0";"1.0";"3.0";"4.0";"0.0";"0.0";"0.84";"0.3888888888888889";"0.19444444444444445"
"3199883";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2909041";"1.0";"2.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.84";"0.8333333333333334";"0.26666666666666666"
"2880394";"0.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"578473";"5.0";"5.0";"0.0";"10.0";"3.0";"0.0";"0.0";"0.816005040957782";"0.4068627450980392";"0.35243243243243244"
"4862951";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2876296";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"4158332";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872200";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2540420";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.3333333333333333";"null"
"525228";"1.0";"1.0";"0.0";"5.0";"2.0";"0.0";"0.0";"0.720164609053498";"0.18181818181818182";"0.112"
"2859910";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"78767";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"50098";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2859998";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"213942";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2888664";"1.0";"1.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2057160";"1.0";"1.0";"0.0";"0.0";"2.0";"0.0";"0.0";"0.7291666666666667";"0.6666666666666666";"0.24"
"1901505";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2524133";"3.0";"3.0";"0.0";"7.0";"5.0";"0.0";"0.0";"0.8353909465020576";"0.19369369369369369";"0.11896551724137931"
"4789128";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"103364";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"5043082";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1254330";"3.0";"5.0";"0.0";"3.0";"2.0";"107.0";"0.0";"0.23527777777777778";"0.05643459915611814";"0.10289256198347108"
"3929039";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"500683";"5.0";"6.0";"0.0";"6.0";"3.0";"0.0";"0.0";"0.8575";"0.26356589147286824";"0.2054421768707483"
"4350861";"2.0";"2.0";"0.0";"6.0";"2.0";"95.0";"0.0";"0.24211721547733436";"0.029221503457506133";"0.04562289562289562"
"4338571";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872247";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4232082";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2311094";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3605441";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3400644";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880443";"5.0";"6.0";"0.0";"11.0";"2.0";"0.0";"0.0";"0.7899305555555557";"0.294238683127572";"0.26666666666666666"
"2872240";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.0";"0.0"
"4912044";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"1143770";"1.0";"2.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.5185185185185185";"0.3333333333333333";"0.1"
"1258462";"2.0";"4.0";"0.0";"1.0";"4.0";"0.0";"0.0";"0.8099173553719009";"0.3974358974358974";"0.2714285714285714"
"2511817";"2.0";"2.0";"2.0";"31.0";"7.0";"97.0";"0.0";"0.5545495699411499";"0.07003563330093943";"0.07094179894179894"
"2696131";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"3011522";"1.0";"1.0";"0.0";"6.0";"2.0";"68.0";"0.0";"0.2719154065307911";"0.04417320546352804";"0.10211565585331453"
"2872259";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"2880451";"4.0";"5.0";"0.0";"4.0";"4.0";"0.0";"0.0";"0.8719723183391003";"0.2261904761904762";"0.14444444444444443"
"4555823";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2225177";"0.0";"0.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.5185185185185185";"0.0";"0.0"
"4604988";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"181246";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880532";"1.0";"1.0";"0.0";"5.0";"2.0";"9.0";"0.0";"0.7633744855967078";"0.07446808510638298";"0.13962264150943396"
"3060752";"0.0";"0.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.5833333333333334";"null";"0.0"
"2114591";"11.0";"12.0";"0.0";"21.0";"6.0";"0.0";"0.0";"0.8204000000000001";"0.06502890173410404";"0.05893060295790671"
"672777";"8.0";"9.0";"0.0";"12.0";"8.0";"0.0";"0.0";"0.8658388117847577";"0.12763713080168776";"0.11377952755905511"
"13314";"8.0";"10.0";"0.0";"26.0";"5.0";"107.0";"0.0";"0.5763341003725619";"0.05938476723145254";"0.04947596073864582"
"2864174";"3.0";"4.0";"0.0";"6.0";"2.0";"0.0";"0.0";"0.8296296296296296";"0.19333333333333333";"0.145"
"2901028";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1197054";"13.0";"14.0";"5.0";"28.0";"13.0";"24.0";"0.0";"0.9287207283806286";"0.12843029637760703";"0.12977303070761015"
"455687";"11.0";"12.0";"0.0";"15.0";"8.0";"102.0";"0.0";"0.5830137570002436";"0.06305889608387295";"0.04692124977160607"
"2868260";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2868217";"0.0";"0.0";"0.0";"11.0";"0.0";"0.0";"0.0";"0.0";"0.18181818181818182";"null"
"3470338";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872306";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"2909171";"6.0";"7.0";"0.0";"11.0";"6.0";"0.0";"0.0";"0.852962962962963";"0.12578616352201258";"0.09969604863221884"
"693265";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1545256";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2868235";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4633709";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"3552247";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4265070";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4494442";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880606";"0.0";"0.0";"0.0";"4.0";"0.0";"0.0";"3.0";"0.5714285714285716";"0.12962962962962962";"0.05"
"1197126";"5.0";"6.0";"0.0";"8.0";"4.0";"0.0";"0.0";"0.8557025834908634";"0.2344632768361582";"0.19896907216494844"
"3359844";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"4539384";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"2872406";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2880598";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.6666666666666666";"0.2"
"2098268";"8.0";"8.0";"0.0";"10.0";"4.0";"1.0";"0.0";"0.8692334373916061";"0.09813084112149532";"0.07318435754189945"
"2339933";"1.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"0.875";"null";"0.0"
"1967165";"0.0";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"null";"null"
"533576";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.05555555555555555";"null"
"177221";"1.0";"1.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.84";"0.8333333333333334";"0.26666666666666666"
"189508";"3.0";"3.0";"0.0";"6.0";"2.0";"17.0";"0.0";"0.7454040929587237";"0.013713080168776372";"0.028664495114006514"
"62534";"8.0";"8.0";"0.0";"10.0";"4.0";"57.0";"0.0";"0.6282644118553751";"0.04149540027402623";"0.06378802747791953"
"2872427";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2143334";"0.0";"0.0";"0.0";"4.0";"0.0";"0.0";"0.0";"0.0";"0.05555555555555555";"null"
"4932609";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"33868";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"4891674";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"4801551";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2872374";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"246878";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"2892878";"1.0";"1.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.7777777777777779";"null";"0.0"
"78950";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
"1864793";"0.0";"0.0";"0.0";"3.0";"0.0";"0.0";"0.0";"0.0";"0.6111111111111112";"null"
"2864203";"2.0";"2.0";"0.0";"2.0";"1.0";"0.0";"0.0";"0.8571428571428571";"0.16666666666666666";"0.1"
"74853";"0.0";"0.0";"0.0";"1.0";"0.0";"0.0";"0.0";"0.0";"null";"null"
"74857";"11.0";"11.0";"1.0";"15.0";"4.0";"33.0";"0.0";"0.8404148148148148";"0.04005340453938585";"0.05814412635735439"
"3839029";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"null";"null";"null"
