"source";"target";"weight"
"2884364";"4803595";"20.0"
"2870700";"4803636";"19.0"
"2878384";"75704";"1.0"
"2878384";"766344";"5.0"
"766344";"2909744";"98.0"
"4164763";"189508";"6.0"
"2262332";"338722";"10.0"
"2874966";"2512411";"25.0"
"2878078";"456224";"1.0"
"2878078";"2695214";"1.0"
"456224";"2695214";"1.0"
"156047";"338722";"2.0"
"2878384";"1417";"7.0"
"2864626";"1797196";"35.0"
"2262332";"2877992";"10.0"
"2864626";"338722";"5.0"
"1700207";"2862758";"16.0"
"2859800";"2262332";"21.0"
"2876919";"2219449";"10.0"
"217578";"2545466";"75.0"
"711065";"2545466";"5.0"
"2545466";"2878759";"5.0"
"497960";"338722";"52.0"
"217578";"2866863";"85.0"
"2865883";"2998482";"14.0"
"178297";"2998482";"9.0"
"2866863";"1414923";"3.0"
"1414923";"2866863";"11.0"
"2870700";"667801";"351.0"
"1863266";"2175759";"7.0"
"1240960";"4803636";"37.0"
"2018329";"338722";"1.0"
"1240960";"4164775";"5.0"
"1406763";"864704";"245.0"
"3276791";"3573327";"5.0"
"3289601";"1947975";"20.0"
"2876689";"3569360";"5.0"
"178297";"2865883";"12.0"
"217578";"2865883";"155.0"
"2377488";"4803637";"10.0"
"338722";"2748306";"13.0"
"2377488";"4803638";"6.0"
"1417";"75704";"28.0"
"75704";"1417";"72.0"
"75704";"2554809";"20.0"
"2554809";"75704";"1.0"
"34497";"172172";"34.0"
"34497";"4803595";"6.0"
"1947975";"172172";"8.0"
"172172";"1947975";"9.0"
"34497";"4803638";"7.0"
"4803638";"34497";"13.0"
"4803623";"3715322";"5.0"
"34497";"4803639";"15.0"
"4803638";"4803639";"20.0"
"34497";"402696";"1.0"
"402696";"34497";"6.0"
"4851822";"338722";"1.0"
"2377488";"4803595";"5.0"
"4803639";"34497";"5.0"
"3569360";"4803636";"12.0"
"3569360";"3573327";"145.0"
"3569360";"91601";"22.0"
"3569360";"3642846";"21.0"
"91601";"3569360";"33.0"
"91601";"3573327";"19.0"
"91601";"3642846";"3.0"
"2512411";"3569360";"61.0"
"2512411";"4803636";"3.0"
"2512411";"3573327";"6.0"
"2512411";"91601";"15.0"
"2512411";"3642846";"3.0"
"3642846";"3569360";"33.0"
"3642846";"4803636";"2.0"
"3642846";"3573327";"9.0"
"3642846";"91601";"8.0"
"4803636";"3569360";"66.0"
"4803636";"3573327";"13.0"
"4803636";"91601";"12.0"
"4803636";"3642846";"18.0"
"4803638";"3569360";"33.0"
"4803638";"4803636";"2.0"
"4803638";"3573327";"5.0"
"4803638";"91601";"6.0"
"4803638";"3642846";"3.0"
"1240960";"2862758";"95.0"
"2676165";"1068331";"4.0"
"2862758";"1240960";"4.0"
"91601";"781165";"10.0"
"1797196";"781165";"1.0"
"631252";"781165";"4.0"
"2883090";"781165";"1.0"
"338722";"4326573";"2.0"
"2227340";"2016912";"3.0"
"2227340";"2175759";"4.0"
"680178";"2016912";"11.0"
"680178";"2175759";"4.0"
"92385";"2016912";"3.0"
"92385";"2175759";"4.0"
"2175759";"2016912";"7.0"
"217578";"2865949";"540.0"
"338722";"864704";"7.0"
"338722";"4847920";"2.0"
"864704";"338722";"10.0"
"217578";"500683";"690.0"
"2862758";"2866022";"4.0"
"500683";"383311";"5.0"
"217578";"383311";"115.0"
"2843377";"172172";"182.0"
"500683";"2867310";"5.0"
"4411542";"2262332";"3.0"
"2917186";"2872896";"15.0"
"414089";"1794989";"5.0"
"217578";"1044059";"420.0"
"1041755";"172172";"54.0"
"172172";"1041755";"4.0"
"2843365";"4803637";"10.0"
"1723589";"2748306";"9.0"
"1723589";"338722";"15.0"
"2748306";"1723589";"90.0"
"2748306";"338722";"99.0"
"2631846";"1050359";"3.0"
"1050359";"2631846";"1.0"
"217578";"1050359";"140.0"
"2631846";"2998482";"144.0"
"522853";"2862562";"1.0"
"1947975";"577065";"1.0"
"1947975";"2875233";"1.0"
"1704583";"2748306";"15.0"
"3346954";"2870700";"5.0"
"2879219";"1240960";"36.0"
"2870700";"4803637";"16.0"
"4803637";"2870700";"4.0"
"1240960";"2870700";"18.0"
"198696";"226627";"6.0"
"2877776";"2262332";"1.0"
"1746929";"4803636";"10.0"
"1746929";"2548623";"10.0"
"1041755";"1240960";"174.0"
"1567793";"2875455";"3.0"
"2864847";"3573327";"12.0"
"217578";"2864847";"760.0"
"2864847";"524942";"1.0"
"524942";"2864847";"5.0"
"1746929";"172172";"2.0"
"2864847";"91601";"5.0"
"338722";"2875888";"9.0"
"2548623";"1746929";"3.0"
"2872240";"667801";"7.0"
"4803638";"348237";"4.0"
"4746216";"338722";"1.0"
"2870700";"2890376";"5.0"
"1240960";"129150";"15.0"
"1794989";"212222";"4.0"
"212222";"1794989";"5.0"
"217578";"212222";"2655.0"
"1794989";"1799405";"6.0"
"1794989";"338722";"4.0"
"212222";"338722";"32.0"
"338722";"212222";"1.0"
"953112";"1540084";"5.0"
"1240960";"2443446";"3.0"
"1723589";"781165";"1.0"
"2303631";"1942892";"7.0"
"91601";"3002662";"2.0"
"2016912";"3911404";"5.0"
"3906593";"2016912";"4.0"
"2875455";"4212701";"8.0"
"4212701";"2875455";"2.0"
"338722";"4803636";"174.0"
"4863224";"338722";"74.0"
"4863224";"4803636";"3.0"
"4803636";"338722";"82.0"
"2878023";"1829794";"5.0"
"2114591";"700473";"5.0"
"574565";"443241";"25.0"
"2876689";"91601";"4.0"
"91601";"2876689";"1.0"
"2551385";"91601";"3.0"
"2551385";"4803638";"1.0"
"91601";"2551385";"4.0"
"91601";"4803638";"19.0"
